frame_index,timestep,tic1,tic2
208,10400,5.844965483670438,0.2231055492277968
209,10450,5.321593363232043,-0.777081850132076
210,10500,4.8418601858288675,-1.5016849172378588
211,10550,4.4427755484368205,-2.607379782897069
212,10600,4.248418721323697,-2.7998983296688915
213,10650,4.279435264986524,-2.1454553069433735
214,10700,4.503201784465415,-1.7747048939230587
215,10750,4.061203878775399,-1.0914835932641695
216,10800,4.100461727932039,-0.7368527378484756
217,10850,4.066514016987544,-0.5388474095414535
218,10900,4.501599717476341,-0.6173699408357411
219,10950,4.2977583363973,0.09016039133871499
220,11000,3.8822524300247756,0.02877292572862276
221,11050,3.9022971339511727,-0.7441552846815268
222,11100,3.733085971466111,-0.899372529029562
223,11150,3.9753290710174274,-0.3990850246423464
224,11200,3.690184178988441,-0.4567716015398076
225,11250,3.5191183586768044,-0.9959841182846744
226,11300,3.2830815253164323,-1.4720495324761176
227,11350,3.374007728342832,-1.2394693355113808
228,11400,2.966832977670667,-1.0050635426024523
229,11450,2.7620117922809997,-0.49769206560577683
230,11500,3.0721091000350524,0.3069739451202759
231,11550,2.7207302909526083,-0.00130206747215079
232,11600,2.8540684007948887,-0.32322664959034647
233,11650,2.925371845031713,-0.3356411478776805
234,11700,2.773013965184524,-0.36492532333552347
235,11750,3.2197965990233115,-0.42949568014046186
236,11800,3.0707428705787883,-1.040601691040491
237,11850,2.984040061787493,-1.8169081633830257
238,11900,2.8387456205579946,-2.032172683930309
239,11950,3.152674852770842,-2.4808005669997852
240,12000,3.3336406754286347,-2.210380053898401
241,12050,3.4832764035258723,-2.098228857876994
242,12100,3.2723976655852534,-1.7257733447162318
243,12150,3.3070140460293667,-1.6662202158654844
244,12200,3.02988609407327,-1.1104322668379325
245,12250,2.844100578391666,-0.47112631644996833
246,12300,2.4803250466092366,-0.49202739592774486
247,12350,2.432280136045197,-0.5064596201325955
248,12400,2.205279222105506,-0.9005775213184486
249,12450,1.880991515351951,-1.5453979681372945
250,12500,1.9352256345352965,-2.064525958465379
251,12550,2.0155047239024997,-2.4550214896858606
252,12600,2.1644099034987665,-3.0176750058893225
253,12650,2.634792306667347,-3.4058354187698363
254,12700,3.168270094088702,-2.8572329080614773
255,12750,3.087775522127524,-2.5182574872592935
256,12800,2.706220177504496,-2.7739696546657964
257,12850,2.0740160847289753,-3.1117247961935215
258,12900,1.50030958389192,-3.425619155910524
259,12950,1.2038693973522958,-3.1600720800540993
260,13000,0.6879563653274559,-2.593048941851761
261,13050,0.36596996068165705,-2.1736222021664777
262,13100,-0.13919914798841565,-2.3546801955143057
263,13150,-0.12499147653160607,-2.280865683979226
264,13200,-0.24185957885254372,-2.2450965181032836
265,13250,-0.07318793260425124,-2.576938298130585
266,13300,-0.37121555836771863,-2.518185044474179
267,13350,-0.32930142510878646,-2.9956734057517167
268,13400,-0.5029232524122147,-3.641824646773634
269,13450,-0.39728730420586345,-4.284409999072959
270,13500,0.19293718233333904,-4.341863539085384
271,13550,0.49767490190191194,-4.4882090899446805
272,13600,0.614628237671356,-4.690520660878357
273,13650,0.36583411574857333,-4.417907532011732
274,13700,0.5150612059598583,-4.0023541363760575
275,13750,0.6624971819119545,-3.7924164516992915
276,13800,0.36812127911469283,-4.083784594191729
277,13850,0.10059257124799069,-4.9757333586143915
278,13900,0.1805159639328342,-5.583139838497316
279,13950,-0.33800951666832874,-6.254089512885698
280,14000,-0.8626590798272255,-5.664689928718728
281,14050,-1.6399621653283527,-4.7909227630485285
282,14100,-1.9385714265024858,-3.8941131375474436
283,14150,-2.135025361407866,-3.847694456232047
284,14200,-2.591447839203576,-3.9656016169038106
285,14250,-2.339664811005815,-3.85363663611237
286,14300,-2.324707812114168,-3.7908256432175658
287,14350,-2.742500650262542,-3.6000937508492115
288,14400,-4.2834390871029004,-3.796667489505502
289,14450,-5.344604415547014,-4.014001140680462
290,14500,-5.638910505611313,-3.4971262163554795
291,14550,-5.935319954242938,-3.5141537605373316
292,14600,-5.87829843510056,-3.6884226187231874
293,14650,-5.464736034706608,-3.2887999706855395
294,14700,-4.877770489975356,-3.264589249756027
295,14750,-4.362350890772307,-3.4044133534000554
296,14800,-4.249644579597487,-3.9055139258372304
297,14850,-4.48641186822729,-3.9565118634684544
298,14900,-4.407478654814777,-4.527901591787684
299,14950,-4.620246705988712,-4.878820999760099
300,15000,-4.414846045091334,-4.924159927198143
301,15050,-4.8556385724578295,-5.1032855681063785
302,15100,-5.149861689015547,-4.427409208497413
303,15150,-5.351302531381943,-4.156631769190665
304,15200,-5.0931704908986175,-4.501957730194905
305,15250,-4.643216207353976,-4.595152166310849
306,15300,-4.327916255758922,-4.610333784807288
307,15350,-4.439355039291234,-5.527126126133263
308,15400,-4.716152614027179,-6.341435913522986
309,15450,-4.906418361114,-6.8517240036672336
310,15500,-5.162105405488959,-7.128757687531884
311,15550,-5.21363565754888,-7.1855291856837
312,15600,-4.873917409286962,-7.5962445438696
313,15650,-4.738132268883015,-7.981099961156469
314,15700,-4.4506214207301955,-8.47374957861909
315,15750,-4.394707868282642,-8.74409135744237
316,15800,-4.190896089283932,-9.037583373661509
317,15850,-4.071291324374372,-9.384526879997875
318,15900,-3.9552036114657767,-9.658457849143822
319,15950,-3.8069074305631454,-9.889709568955928
320,16000,-3.852152210082579,-9.89359112064003
321,16050,-3.302380508848691,-9.661812152485789
322,16100,-2.5357227745600506,-9.30566204431978
323,16150,-2.2422875418280426,-9.287530723003712
324,16200,-1.6131188888632189,-9.484748563839341
325,16250,-1.3391635253319125,-9.809678591074933
326,16300,-1.3777015974723403,-9.944270265590664
327,16350,-1.3648719227903945,-9.983391823182284
328,16400,-1.2029924168963029,-9.714217419257372
329,16450,-1.4146358539983706,-9.099426951240087
330,16500,-1.7105748874554534,-8.574062932260134
331,16550,-1.4197275636480327,-8.748214767726715
332,16600,-0.8282545969826713,-8.681453483344754
333,16650,-0.30243229655285664,-7.890863105329306
334,16700,-0.06288016468728234,-7.228126986641442
335,16750,-0.09329996693649172,-7.61140773976508
336,16800,0.11631329028046103,-7.447425651889129
337,16850,0.05503034975788566,-7.093019632283001
338,16900,-0.38823810082948046,-7.587140000030515
339,16950,-0.8475452246567642,-8.093879562558461
340,17000,-1.2390563002593067,-7.864339074452906
341,17050,-1.781043787864107,-7.978586650178114
342,17100,-2.1138477592366938,-8.415836924246372
343,17150,-2.0948240026870284,-9.021984762254295
344,17200,-2.1742712930634545,-9.02296019269001
345,17250,-1.6926044070014992,-9.047077958980442
346,17300,-1.5803325519697473,-9.013555686546942
347,17350,-1.2493377890582755,-8.428572829533989
348,17400,-1.322592468900167,-8.43903104261748
349,17450,-1.1933620028437564,-8.590702551321922
350,17500,-1.271541760677591,-8.565074055345338
351,17550,-1.5070798903753297,-8.462003046803545
352,17600,-1.4222856346863753,-7.833809678614043
353,17650,-1.2178890714249435,-7.6698824116045285
354,17700,-0.75793255792016,-7.141067081193924
355,17750,-0.06532380696118333,-7.100257488020102
356,17800,-0.05566731684995449,-6.71695938049645
357,17850,-0.02301897066025521,-6.300770961781062
358,17900,-0.004699810462764312,-6.353522933559095
359,17950,-0.20146238666711982,-6.624972395441029
360,18000,-0.24032588922829137,-6.0040207731313755
361,18050,-0.6405181833371456,-6.150597409202736
362,18100,-0.898329237351566,-6.070518104537433
363,18150,-1.1328444029194087,-5.293512796577421
364,18200,-1.3651905215142028,-5.258262860179916
365,18250,-1.4512945262813675,-4.640962208173514
366,18300,-1.3878033669537804,-5.308572418720106
367,18350,-1.423502595674099,-6.0950268914773
368,18400,-1.135110541939163,-6.0062219680945805
369,18450,-0.7275658306968382,-6.152152480675336
370,18500,-0.5151661378278453,-6.570059338291584
371,18550,-0.1984105039724583,-6.734556060827935
372,18600,0.07319688991739072,-7.381262999979933
373,18650,0.28277671972748014,-7.718319320096158
374,18700,0.10652353395281125,-7.428039847450753
375,18750,-0.26082521214680227,-7.128712445986335
376,18800,-0.4704084207811935,-6.60467811587223
377,18850,-0.6780568257784597,-6.62237236370719
378,18900,-1.204803147990764,-6.5625935598393
379,18950,-1.4574317432270145,-6.685190006181037
380,19000,-1.4532540479791916,-7.156546716968947
381,19050,-1.9966919840223074,-7.742261653328034
382,19100,-2.6843397693257876,-8.222268490439582
383,19150,-2.9234742573311214,-8.660355579910595
384,19200,-3.1988819009678164,-9.327621003656567
385,19250,-3.2474466042149355,-9.992845667508277
386,19300,-3.316046329811418,-10.879038331941327
387,19350,-3.243870752394289,-11.081599174972606
388,19400,-3.4061031761633314,-11.275798377201356
389,19450,-3.9483775216025454,-11.569306800294914
390,19500,-4.086339334453822,-11.700594953278989
391,19550,-3.6280181576195765,-12.239959914713497
392,19600,-3.355879086399953,-12.599595987996791
393,19650,-2.679280062127311,-12.582971113597674
394,19700,-2.485655225668001,-12.302510525240587
395,19750,-2.792075742080093,-12.466833718849871
396,19800,-2.946356974465764,-12.941115541189735
397,19850,-3.045101909613708,-13.14153901849353
398,19900,-2.4615069268787777,-13.699775146829158
399,19950,-2.3687301771492466,-14.888926698834608
400,20000,-2.3507146220460555,-15.49492156048542
401,20050,-2.120221012530165,-14.602538682721972
402,20100,-2.1251691447856857,-13.487105555749656
403,20150,-1.9380340697286595,-13.482179703983773
404,20200,-2.28415132635211,-13.9211547216779
405,20250,-2.4495017523100464,-14.208538120468381
406,20300,-2.1490727228694966,-14.366605518409358
407,20350,-2.6175736746393796,-14.565447010696957
408,20400,-3.19339959072869,-14.868008779277405
409,20450,-3.592170564000258,-14.81633109498806
410,20500,-4.427277035172199,-15.059573049365428
411,20550,-4.93361922603175,-15.455286182504745
412,20600,-5.487506108745667,-15.771275092162547
413,20650,-6.0594085852212825,-16.084971778152298
414,20700,-6.203375365196706,-16.57003918419256
415,20750,-6.538571016526556,-16.700207104091806
416,20800,-6.3213412847377315,-17.4077044764491
417,20850,-5.815309921064732,-17.88859533757695
418,20900,-5.462322311372781,-17.77859002396174
419,20950,-5.495383718697156,-17.633567237415953
420,21000,-6.107813947975853,-17.01725991386723
421,21050,-6.404748220614538,-16.880918422512128
422,21100,-6.798608891789793,-17.16356480443963
423,21150,-7.091648660848711,-17.586090428189628
424,21200,-6.352094146192597,-17.85447868384804
425,21250,-5.87561828011855,-17.81330272077542
426,21300,-5.272601460485367,-16.894771039735758
427,21350,-5.4038361289744445,-16.924801708942628
428,21400,-5.266946109053604,-17.245226995783238
429,21450,-5.8248331708738705,-17.88114592700425
430,21500,-6.248994521281482,-18.698742835120097
431,21550,-6.145378257454619,-19.08020193693355
432,21600,-6.38593932559033,-18.92242575509955
433,21650,-6.559271006242141,-18.046498582694063
434,21700,-6.223456654823667,-17.333964229211055
435,21750,-5.863262214504371,-16.786498910111042
436,21800,-5.678120423996124,-16.788771980055493
437,21850,-5.386034801641665,-16.94266680672267
438,21900,-5.065863211777239,-17.07228483944663
439,21950,-5.037807777550816,-17.564273552381945
440,22000,-4.608231679210015,-17.68130726566032
441,22050,-4.639075380760715,-17.690987507057322
442,22100,-4.712538276073282,-18.05762086759351
443,22150,-4.93368177949959,-18.13078903354435
444,22200,-5.043739920300688,-18.190102916074444
445,22250,-4.734337716709521,-18.62849147537108
446,22300,-5.103980307070899,-19.23287771438102
447,22350,-4.896564760783782,-19.037015400735676
448,22400,-4.915184647558092,-18.556141332405858
449,22450,-4.751403419234609,-18.297178433221717
450,22500,-4.819720461198568,-18.167025954148375
451,22550,-5.223871441295138,-18.879575446208438
452,22600,-5.746482632555831,-19.571338867418905
453,22650,-5.932348334295948,-19.672423439888505
454,22700,-6.221198530891042,-20.311944304566182
455,22750,-6.229828886750146,-20.774604551630787
456,22800,-6.255474409279123,-21.238481565535366
457,22850,-6.350869692582301,-21.125299071236217
458,22900,-6.6139337407372745,-21.43126197037603
459,22950,-6.781704766555205,-20.824901579687086
460,23000,-6.32849899150924,-19.681661961048786
461,23050,-6.03464881797466,-18.74700409007384
462,23100,-6.18977964831223,-18.70124940195408
463,23150,-5.788289162759449,-18.90907299374256
464,23200,-5.4257229577069666,-18.773371247405827
465,23250,-4.810356554267347,-18.631762182196837
466,23300,-4.2593464796713825,-18.388744669642115
467,23350,-4.403215542055602,-18.513923318610566
468,23400,-4.394430550847662,-18.37168501442402
469,23450,-4.326082856449004,-18.119195624792816
470,23500,-4.036062139032881,-17.722957793686287
471,23550,-3.969678459575503,-17.89070319079659
472,23600,-4.128827742886546,-18.64498150638249
473,23650,-4.060933966479867,-18.875754842148222
474,23700,-3.7643843714021017,-18.840471877094142
475,23750,-3.9800288457348563,-18.66146185729677
476,23800,-4.203719114946976,-18.598091106496426
477,23850,-4.12245078319569,-18.40849257433175
478,23900,-4.458063777005651,-18.251844051904083
479,23950,-4.468848731717672,-18.31785058717564
480,24000,-3.8774516576666187,-17.933627717381736
481,24050,-3.703336858748348,-17.58098273174793
482,24100,-4.0171115917762314,-17.654272293147123
483,24150,-3.6600852448742613,-16.671189278474817
484,24200,-2.968320177553244,-15.959881354647653
485,24250,-2.5278166777549806,-15.303659800774255
486,24300,-2.0061928334474026,-14.749204257733131
487,24350,-1.6421428950646693,-14.002469865891936
488,24400,-0.8853825271251821,-14.174360275458532
489,24450,-0.7713514690077986,-14.214695517138509
490,24500,-0.48344129571805616,-14.3304170512524
491,24550,-0.0694752575634809,-14.504617804917649
492,24600,0.1533810313199896,-14.285123850227762
493,24650,0.8255085530586115,-15.082787055082036
494,24700,1.8464719546870714,-15.72590565940911
495,24750,2.3986627115890573,-16.49062215273039
496,24800,2.7878221308159454,-17.10817268672991
497,24850,2.97473983347096,-17.53168113063399
498,24900,2.4828760092555457,-17.660413418466295
499,24950,2.252632111450326,-17.36978025549666
500,25000,2.7109856560868764,-16.94031306562005
501,25050,3.231677510845072,-16.22706672071745
502,25100,3.6694955882657774,-16.353199150976213
503,25150,3.43598362392546,-16.754689782522423
504,25200,3.852152314290632,-17.014230367782567
505,25250,4.629306925025109,-17.27762702327944
506,25300,4.745105632419199,-17.55625175482137
507,25350,4.865358943906706,-17.174438225360955
508,25400,4.947235500427947,-17.12959205096906
509,25450,5.1806266103825305,-16.74852802861331
510,25500,5.22436054930564,-16.649989253117553
511,25550,5.951763823017189,-16.315538699880356
512,25600,6.718764357473091,-15.53331793923713
513,25650,6.562522618716625,-15.379725868604714
514,25700,6.908576827214935,-14.787093584906916
515,25750,6.996576644870037,-14.87351325614089
516,25800,7.0385937911830085,-14.2478362663568
517,25850,7.51553256995628,-13.887195992680988
518,25900,7.880119677765419,-13.633587965071452
519,25950,7.803671488371064,-13.636370153567972
520,26000,7.101421322501727,-13.615561644082721
521,26050,6.910046629000653,-13.131494873432487
522,26100,6.482649525508889,-13.412248778593447
523,26150,6.181839979850691,-13.633269601298533
524,26200,6.353641571679678,-13.266516612023675
525,26250,5.922922537223048,-13.500236322808506
526,26300,5.236241455907065,-13.767447964640864
527,26350,4.603409763704819,-13.710531143283125
528,26400,4.206828702983836,-13.511416231046015
529,26450,4.013102190898188,-12.963351628155971
530,26500,3.8946649618482283,-13.288840452056277
531,26550,3.8691742286322226,-13.465691739790655
532,26600,4.324114562105767,-14.28338425183667
533,26650,4.712688537969773,-13.649882679165135
534,26700,5.5698343013404905,-12.773975645733803
535,26750,5.97116073426614,-12.055295735573225
536,26800,6.6818434543699246,-12.074979155444387
537,26850,6.939969481321346,-11.858269700636477
538,26900,7.128168889919567,-11.048871629558134
539,26950,7.077728651416821,-10.672736307613842
540,27000,7.522848633760677,-10.829159109682744
541,27050,7.613948142205648,-12.088427317831622
542,27100,7.209520907312063,-12.87372800290273
543,27150,6.833002157818126,-13.453057596137993
544,27200,6.768473836198654,-13.456184542327604
545,27250,7.448922539673015,-13.608278842872885
546,27300,7.886878407149222,-14.086542116924278
547,27350,8.403963560206089,-13.70918393693159
548,27400,9.023807335179091,-13.938180579357184
549,27450,9.21366598763932,-14.144654645436324
550,27500,9.485697875166505,-14.57382894330218
551,27550,9.525373871615537,-14.158187401497537
552,27600,9.459206593551697,-14.273260842616537
553,27650,9.51195062290114,-14.393671824556435
554,27700,9.324574190424462,-14.375148727575212
555,27750,9.278903970702432,-14.703129483939907
556,27800,9.530458014663136,-15.022069079415626
557,27850,9.756206748728205,-15.145582868494449
558,27900,10.06351619471742,-15.66993800934367
559,27950,10.222386921158119,-15.963154556842104
560,28000,10.176034805055044,-15.980449028165056
561,28050,10.183439093625317,-15.71582186715011
562,28100,9.904886933850836,-14.9010899012417
563,28150,10.018343745027122,-14.834061011732462
564,28200,10.013547238360093,-14.57641367708577
565,28250,10.703899451312807,-14.016582933902017
566,28300,10.714595934050228,-13.532429061843372
567,28350,10.299554263924524,-13.385847040107336
568,28400,9.78589647021363,-13.804832812612593
569,28450,10.18625407946432,-13.902093076300442
570,28500,10.10339284590045,-13.79849863775365
571,28550,9.966469089211934,-13.719712167241823
572,28600,10.518050391316375,-13.65726388437728
573,28650,10.466901520614147,-13.539593930041816
574,28700,10.16460064912209,-13.577482953431694
575,28750,10.09855195259199,-13.678160141747336
576,28800,10.308528477031155,-13.591348246223497
577,28850,10.083977404242805,-12.955095683240963
578,28900,10.17076364223542,-12.356511753272848
579,28950,10.011215413851298,-11.78451615319089
580,29000,10.105501028870654,-12.389419186163444
581,29050,9.358041775283965,-13.107252331524515
582,29100,9.133542121809654,-13.017396216402775
583,29150,9.760151273992168,-12.400988822184267
584,29200,9.774203854988565,-11.733061924183257
585,29250,9.498504845051775,-11.609247075117208
586,29300,9.717731617919545,-11.234564414548837
587,29350,9.353521560173093,-11.511479252001665
588,29400,9.175122100935512,-11.475743248591039
589,29450,9.181214353835278,-11.596649435635623
590,29500,9.739489004918838,-11.471503578680135
591,29550,10.1879439787651,-10.725440854248296
592,29600,10.200828120437397,-10.312320618919408
593,29650,10.62663622461089,-10.027921092323774
594,29700,10.700775041914348,-9.586791446342485
595,29750,10.435673245360158,-8.724597809821406
596,29800,10.617923075785813,-7.74788459936306
597,29850,10.52540196597362,-7.075798715850236
598,29900,10.376269223471638,-7.606164043103983
599,29950,10.06686361196934,-7.774007786856875
600,30000,9.800382043346346,-7.9094414148337675
601,30050,8.972398509039461,-8.063327258285831
602,30100,8.898580453260104,-7.884059205156849
603,30150,9.016007602264894,-7.703330904799257
604,30200,8.981739535045271,-8.053503321896725
605,30250,8.613470194769283,-8.8447565479255
606,30300,8.450729649085039,-8.915453110106045
607,30350,8.591966673266482,-9.17356236991263
608,30400,8.473013387005457,-9.678722414252306
609,30450,8.302543661735623,-10.22544267891502
610,30500,8.009383833648561,-11.082198663190228
611,30550,7.85845641950728,-11.857413796371159
